ego_id,alter_id,freq.rec,week.daily,alter.sex,alter.cores,role,role.rec,intgen
167,16718,monthly,No,Male,No,sibling,imm.fam,No
167,16719,monthly,No,Female,No,sib.in.law,ext.fam,No
167,16720,monthly,No,Male,No,sib.in.law,ext.fam,No
167,16721,monthly,No,Male,No,oth.fam,ext.fam,Yes
167,16722,daily,Yes,Female,No,neighbor,neighbor,No
168,16801,daily,Yes,Female,Yes,spouse,imm.fam,No
168,16802,daily,Yes,Female,No,child,imm.fam,Yes
168,16803,weekly,Yes,Female,No,child,imm.fam,Yes
168,16804,monthly,No,Male,No,oth.fam,ext.fam,Yes
168,16805,monthly,No,Female,No,child,imm.fam,Yes
168,16806,yearly,No,Male,No,child,imm.fam,Yes
168,16807,weekly,Yes,Male,No,oth.fam,ext.fam,Yes
168,16808,monthly,No,Female,No,oth.fam,ext.fam,Yes
168,16809,monthly,No,Female,No,oth.fam,ext.fam,Yes
168,16810,yearly,No,Male,No,oth.fam,ext.fam,Yes
168,16811,daily,Yes,Male,No,sibling,imm.fam,No
168,16812,yearly,No,Male,No,sibling,imm.fam,No
168,16813,yearly,No,Male,No,sibling,imm.fam,No
168,16814,yearly,No,Male,No,sibling,imm.fam,No
168,16815,monthly,No,Female,No,sibling,imm.fam,No
168,16816,monthly,No,Female,No,sibling,imm.fam,No
168,16817,weekly,Yes,Male,No,neighbor,neighbor,No
168,16818,weekly,Yes,Male,No,neighbor,neighbor,No
168,16819,yearly,No,Male,No,work,work,No
168,16820,yearly,No,Male,No,work,work,No
168,16821,yearly,No,Male,No,work,work,No
169,16901,weekly,Yes,Male,No,child,imm.fam,Yes
169,16902,daily,Yes,Female,No,child.in.law,imm.fam,Yes
169,16903,weekly,Yes,Male,No,oth.fam,ext.fam,Yes
169,16904,weekly,Yes,Male,No,oth.fam,ext.fam,Yes
169,16905,weekly,Yes,Male,No,oth.fam,ext.fam,Yes
169,16906,weekly,Yes,Male,No,oth.fam,ext.fam,Yes
169,16907,weekly,Yes,Female,No,child,imm.fam,Yes
169,16908,weekly,Yes,Female,No,child.in.law,imm.fam,Yes
169,16909,monthly,No,Female,No,sibling,imm.fam,No
169,16910,monthly,No,Female,No,sib.in.law,ext.fam,No
169,16911,daily,Yes,Female,No,neighbor,neighbor,No
169,16912,daily,Yes,Female,No,neighbor,neighbor,No
169,16913,weekly,Yes,Female,No,friend,friend,No
169,16914,weekly,Yes,Female,No,friend,friend,No
169,16915,weekly,Yes,Female,No,rel.vol,rel.vol,No
170,17001,daily,Yes,Male,Yes,spouse,imm.fam,No
170,17002,daily,Yes,Female,No,oth.fam,ext.fam,Yes
170,17003,daily,Yes,Male,No,oth.fam,ext.fam,Yes
170,17004,daily,Yes,Male,No,child,imm.fam,Yes
170,17005,daily,Yes,Female,No,child,imm.fam,Yes
170,17006,daily,Yes,Male,No,child.in.law,imm.fam,Yes
170,17007,weekly,Yes,Female,No,sibling,imm.fam,No
170,17008,weekly,Yes,Female,No,sibling,imm.fam,No
170,17009,weekly,Yes,Male,No,sibling,imm.fam,No
170,17010,weekly,Yes,Male,No,sibling,imm.fam,No
170,17011,weekly,Yes,Male,No,sib.in.law,ext.fam,No
170,17012,weekly,Yes,Male,No,sib.in.law,ext.fam,No
170,17013,weekly,Yes,Female,No,sib.in.law,ext.fam,No
170,17014,weekly,Yes,Female,No,sib.in.law,ext.fam,No
170,17015,monthly,No,Male,No,friend,friend,No
170,17016,monthly,No,Female,No,friend,friend,No
171,17101,daily,Yes,Female,Yes,spouse,imm.fam,No
171,17102,daily,Yes,Female,No,oth.fam,ext.fam,Yes
171,17103,daily,Yes,Male,No,oth.fam,ext.fam,Yes
171,17104,daily,Yes,Male,No,child,imm.fam,Yes
171,17105,daily,Yes,Female,No,child,imm.fam,Yes
171,17106,daily,Yes,Male,No,child.in.law,imm.fam,Yes
171,17107,weekly,Yes,Female,No,sib.in.law,ext.fam,No
171,17108,weekly,Yes,Female,No,sib.in.law,ext.fam,No
171,17109,weekly,Yes,Male,No,sib.in.law,ext.fam,No
171,17110,weekly,Yes,Male,No,sib.in.law,ext.fam,No
171,17111,weekly,Yes,Male,No,sibling,imm.fam,No
171,17112,weekly,Yes,Male,No,sibling,imm.fam,No
171,17113,weekly,Yes,Female,No,sibling,imm.fam,No
171,17114,weekly,Yes,Female,No,sibling,imm.fam,No
171,17115,monthly,No,Male,No,friend,friend,No
171,17116,monthly,No,Female,No,friend,friend,No
172,17201,daily,Yes,Female,Yes,spouse,imm.fam,No
172,17202,daily,Yes,Male,No,child,imm.fam,Yes
172,17203,daily,Yes,Female,No,child.in.law,imm.fam,Yes
172,17204,daily,Yes,Male,No,oth.fam,ext.fam,Yes
172,17205,daily,Yes,Female,No,oth.fam,ext.fam,Yes
172,17206,weekly,Yes,Female,No,neighbor,neighbor,No
172,17207,weekly,Yes,Female,No,sib.in.law,ext.fam,No
173,17301,daily,Yes,Male,Yes,spouse,imm.fam,No
173,17302,weekly,Yes,Female,No,child,imm.fam,Yes
173,17303,weekly,Yes,Female,No,child,imm.fam,Yes
173,17304,weekly,Yes,Female,No,oth.fam,ext.fam,Yes
173,17305,weekly,Yes,Male,No,oth.fam,ext.fam,Yes
173,17306,weekly,Yes,Male,No,child.in.law,imm.fam,Yes
173,17307,weekly,Yes,Male,No,child.in.law,imm.fam,Yes
173,17308,weekly,Yes,Female,No,oth.fam,ext.fam,Yes
173,17309,monthly,No,Female,No,oth.fam,ext.fam,Yes
173,17310,weekly,Yes,Male,No,rel.vol,rel.vol,No
173,17311,weekly,Yes,Male,No,rel.vol,rel.vol,No
173,17312,weekly,Yes,Female,No,rel.vol,rel.vol,No
173,17313,weekly,Yes,Female,No,rel.vol,rel.vol,No
173,17314,weekly,Yes,Male,No,rel.vol,rel.vol,No
173,17315,monthly,No,Female,No,oth.fam,ext.fam,No
173,17316,yearly,No,Male,No,sib.in.law,ext.fam,No
173,17317,monthly,No,Male,No,sib.in.law,ext.fam,No
173,17318,monthly,No,Male,No,sib.in.law,ext.fam,No
173,17319,monthly,No,Male,No,sib.in.law,ext.fam,No
173,17320,monthly,No,Male,No,sib.in.law,ext.fam,No
173,17321,monthly,No,Female,No,sib.in.law,ext.fam,No
173,17322,monthly,No,Female,No,sib.in.law,ext.fam,No
173,17323,yearly,No,Female,No,oth.fam,ext.fam,No
173,17324,yearly,No,Male,No,friend,friend,No
174,17401,daily,Yes,Female,Yes,spouse,imm.fam,No
174,17402,weekly,Yes,Male,No,child,imm.fam,Yes
174,17403,weekly,Yes,Female,No,child.in.law,imm.fam,Yes
174,17404,daily,Yes,Male,No,sibling,imm.fam,No
174,17405,weekly,Yes,Female,No,sibling,imm.fam,No
174,17406,weekly,Yes,Male,No,work,work,No
174,17407,weekly,Yes,Female,No,friend,friend,No
174,17408,weekly,Yes,Female,No,friend,friend,No
174,17409,daily,Yes,Male,No,friend,friend,No
175,17501,daily,Yes,Female,Yes,spouse,imm.fam,No
175,17502,weekly,Yes,Female,No,domestic,other,Yes
175,17503,daily,Yes,Male,No,child,imm.fam,Yes
175,17504,daily,Yes,Female,No,child,imm.fam,Yes
175,17505,weekly,Yes,Male,No,child,imm.fam,Yes
175,17506,weekly,Yes,Female,No,child.in.law,imm.fam,Yes
175,17507,weekly,Yes,Male,No,rel.vol,rel.vol,No
175,17508,weekly,Yes,Female,No,rel.vol,rel.vol,No
175,17509,weekly,Yes,Female,No,rel.vol,rel.vol,No
175,17510,weekly,Yes,Female,No,rel.vol,rel.vol,No
175,17511,weekly,Yes,Male,No,rel.vol,rel.vol,No
175,17512,weekly,Yes,Male,No,rel.vol,rel.vol,No
175,17513,weekly,Yes,Male,No,oth.fam,ext.fam,Yes
175,17514,monthly,No,Female,No,oth.fam,ext.fam,Yes
175,17515,yearly,No,Male,No,work,work,No
175,17516,yearly,No,Male,No,work,work,No
175,17517,yearly,No,Male,No,work,work,No
175,17518,yearly,No,Male,No,work,work,No
175,17519,yearly,No,Male,No,work,work,No
176,17601,daily,Yes,Male,Yes,spouse,imm.fam,No
176,17602,daily,Yes,Female,Yes,sibling,imm.fam,No
176,17603,weekly,Yes,Female,No,child,imm.fam,Yes
176,17604,weekly,Yes,Male,No,child,imm.fam,Yes
176,17605,weekly,Yes,Male,No,rel.vol,rel.vol,No
176,17606,weekly,Yes,Female,No,rel.vol,rel.vol,No
176,17607,weekly,Yes,Male,No,rel.vol,rel.vol,No
176,17608,yearly,No,Female,No,friend,friend,No
176,17609,yearly,No,Female,No,friend,friend,No
176,17610,yearly,No,Female,No,friend,friend,No
177,17701,daily,Yes,Female,Yes,spouse,imm.fam,No
177,17702,weekly,Yes,Female,No,domestic,other,Yes
177,17703,weekly,Yes,Male,No,child,imm.fam,Yes
177,17704,weekly,Yes,Male,No,child,imm.fam,Yes
177,17705,weekly,Yes,Female,No,child,imm.fam,Yes
177,17706,weekly,Yes,Female,No,child,imm.fam,Yes
177,17707,monthly,No,Female,No,oth.fam,ext.fam,Yes
177,17708,monthly,No,Male,No,oth.fam,ext.fam,Yes
177,17709,monthly,No,Female,No,sib.in.law,ext.fam,No
177,17710,monthly,No,Male,No,sib.in.law,ext.fam,No
177,17711,monthly,No,Male,No,child.in.law,imm.fam,Yes
177,17712,monthly,No,Male,No,child.in.law,imm.fam,Yes
177,17713,monthly,No,Female,No,child.in.law,imm.fam,Yes
177,17714,monthly,No,Female,No,child.in.law,imm.fam,Yes
177,17715,monthly,No,Male,No,friend,friend,No
177,17716,monthly,No,Male,No,friend,friend,No
177,17717,monthly,No,Male,No,friend,friend,No
177,17718,monthly,No,Male,No,friend,friend,No
177,17719,monthly,No,Male,No,sibling,imm.fam,No
178,17801,daily,Yes,Male,Yes,spouse,imm.fam,No
178,17802,weekly,Yes,Female,No,domestic,other,Yes
178,17803,weekly,Yes,Male,No,child,imm.fam,Yes
178,17804,weekly,Yes,Male,No,child,imm.fam,Yes
178,17805,weekly,Yes,Female,No,child,imm.fam,Yes
178,17806,weekly,Yes,Female,No,child,imm.fam,Yes
178,17807,monthly,No,Female,No,oth.fam,ext.fam,Yes
178,17808,monthly,No,Male,No,oth.fam,ext.fam,Yes
178,17809,monthly,No,Female,No,sib.in.law,ext.fam,No
178,17810,monthly,No,Male,No,sib.in.law,ext.fam,No
178,17811,monthly,No,Male,No,child.in.law,imm.fam,Yes
178,17812,monthly,No,Male,No,child.in.law,imm.fam,Yes
178,17813,monthly,No,Female,No,child.in.law,imm.fam,Yes
178,17814,monthly,No,Female,No,child.in.law,imm.fam,Yes
178,17815,monthly,No,Male,No,sib.in.law,ext.fam,No
178,17816,monthly,No,Female,No,friend,friend,No
178,17817,monthly,No,Female,No,friend,friend,No
178,17818,monthly,No,Female,No,friend,friend,No
179,17901,daily,Yes,Female,Yes,spouse,imm.fam,No
179,17902,weekly,Yes,Male,No,child,imm.fam,Yes
179,17903,daily,Yes,Female,No,child,imm.fam,Yes
179,17904,weekly,Yes,Female,No,oth.fam,ext.fam,Yes
179,17905,weekly,Yes,Male,No,oth.fam,ext.fam,Yes
179,17906,weekly,Yes,Female,No,oth.fam,ext.fam,Yes
179,17907,weekly,Yes,Male,No,child.in.law,imm.fam,Yes
179,17908,weekly,Yes,Female,No,child.in.law,imm.fam,Yes
179,17909,daily,Yes,Male,No,rel.vol,rel.vol,No
179,17910,daily,Yes,Male,No,rel.vol,rel.vol,No
179,17911,daily,Yes,Male,No,rel.vol,rel.vol,No
179,17912,daily,Yes,Male,No,rel.vol,rel.vol,No
179,17913,monthly,No,Male,No,friend,friend,No
179,17914,monthly,No,Male,No,friend,friend,No
179,17915,monthly,No,Male,No,friend,friend,No
179,17916,yearly,No,Male,No,work,work,No
179,17917,yearly,No,Male,No,work,work,No
179,17918,yearly,No,Male,No,work,work,No
180,18001,daily,Yes,Female,Yes,spouse,imm.fam,No
180,18002,weekly,Yes,Female,No,child,imm.fam,Yes
180,18003,weekly,Yes,Male,No,child,imm.fam,Yes
180,18004,weekly,Yes,Male,No,oth.fam,ext.fam,Yes
180,18005,weekly,Yes,Female,No,child.in.law,imm.fam,Yes
180,18006,weekly,Yes,Female,No,sibling,imm.fam,No
180,18007,weekly,Yes,Female,No,sibling,imm.fam,No
180,18008,monthly,No,Male,No,friend,friend,No
180,18009,monthly,No,Female,No,friend,friend,No
180,18010,monthly,No,Male,No,friend,friend,No
180,18011,monthly,No,Female,No,friend,friend,No
180,18012,monthly,No,Male,No,friend,friend,No
180,18013,monthly,No,Male,No,friend,friend,No
180,18014,monthly,No,Female,No,neighbor,neighbor,No
180,18015,monthly,No,Male,No,neighbor,neighbor,No
180,18016,monthly,No,Male,No,neighbor,neighbor,No
180,18017,monthly,No,Male,No,neighbor,neighbor,No
181,18101,daily,Yes,Male,Yes,spouse,imm.fam,No
181,18102,daily,Yes,Female,No,child,imm.fam,Yes
181,18103,weekly,Yes,Male,No,child,imm.fam,Yes
181,18104,weekly,Yes,Female,No,child,imm.fam,Yes
181,18105,daily,Yes,Female,No,oth.fam,ext.fam,Yes
181,18106,daily,Yes,Male,No,oth.fam,ext.fam,Yes
181,18107,weekly,Yes,Male,No,oth.fam,ext.fam,Yes
181,18108,weekly,Yes,Female,No,oth.fam,ext.fam,Yes
181,18109,weekly,Yes,Female,No,oth.fam,ext.fam,Yes
181,18110,weekly,Yes,Female,No,oth.fam,ext.fam,Yes
181,18111,weekly,Yes,Male,No,child.in.law,imm.fam,Yes
181,18112,weekly,Yes,Male,No,child.in.law,imm.fam,Yes
181,18113,weekly,Yes,Female,No,child.in.law,imm.fam,Yes
181,18114,weekly,Yes,Female,No,rel.vol,rel.vol,No
181,18115,weekly,Yes,Female,No,rel.vol,rel.vol,No
181,18116,weekly,Yes,Female,No,rel.vol,rel.vol,No
181,18117,weekly,Yes,Female,No,rel.vol,rel.vol,No
181,18118,weekly,Yes,Female,No,rel.vol,rel.vol,No
181,18119,monthly,No,Male,No,rel.vol,rel.vol,No
181,18120,monthly,No,Male,No,rel.vol,rel.vol,No
181,18121,monthly,No,Female,No,friend,friend,No
181,18122,monthly,No,Female,No,friend,friend,No
181,18123,monthly,No,Female,No,friend,friend,No
181,18124,weekly,Yes,Female,No,domestic,other,Yes
182,18201,daily,Yes,Female,Yes,spouse,imm.fam,No
182,18202,weekly,Yes,Male,No,child,imm.fam,Yes
182,18203,weekly,Yes,Female,No,child,imm.fam,Yes
182,18204,monthly,No,Female,No,sibling,imm.fam,No
182,18205,monthly,No,Female,No,sibling,imm.fam,No
182,18206,monthly,No,Male,No,sibling,imm.fam,No
182,18207,monthly,No,Female,No,sib.in.law,ext.fam,No
182,18208,monthly,No,Male,No,sib.in.law,ext.fam,No
182,18209,weekly,Yes,Male,No,rel.vol,rel.vol,No
182,18210,weekly,Yes,Male,No,rel.vol,rel.vol,No
182,18211,weekly,Yes,Male,No,rel.vol,rel.vol,No
182,18212,weekly,Yes,Male,No,rel.vol,rel.vol,No
182,18213,weekly,Yes,Male,No,rel.vol,rel.vol,No
182,18214,monthly,No,Male,No,rel.vol,rel.vol,No
182,18215,monthly,No,Female,No,rel.vol,rel.vol,No
182,18216,monthly,No,Male,No,rel.vol,rel.vol,No
182,18217,monthly,No,Female,No,rel.vol,rel.vol,No
182,18218,monthly,No,Male,No,rel.vol,rel.vol,No
182,18219,monthly,No,Male,No,rel.vol,rel.vol,No
182,18220,monthly,No,Male,No,rel.vol,rel.vol,No
182,18221,monthly,No,Female,No,rel.vol,rel.vol,No
182,18222,monthly,No,Male,No,rel.vol,rel.vol,No
182,18223,monthly,No,Male,No,rel.vol,rel.vol,No
182,18224,monthly,No,Female,No,rel.vol,rel.vol,No
184,18401,daily,Yes,Female,Yes,spouse,imm.fam,No
184,18402,weekly,Yes,Male,No,child,imm.fam,Yes
184,18403,monthly,No,Female,No,sibling,imm.fam,No
184,18404,monthly,No,Male,No,friend,friend,No
184,18405,yearly,No,Male,No,oth.fam,ext.fam,Yes
184,18406,monthly,No,Male,No,neighbor,neighbor,No
184,18407,yearly,No,Female,No,oth.fam,ext.fam,No
184,18408,yearly,No,Male,No,oth.fam,ext.fam,No
185,18501,daily,Yes,Male,Yes,spouse,imm.fam,No
185,18502,weekly,Yes,Male,No,child,imm.fam,Yes
185,18503,yearly,No,Male,No,oth.fam,ext.fam,No
185,18504,monthly,No,Female,No,friend,friend,No
185,18505,monthly,No,Female,No,friend,friend,No
185,18506,monthly,No,Female,No,friend,friend,No
185,18507,yearly,No,Female,No,oth.fam,ext.fam,No
185,18508,weekly,Yes,Female,No,neighbor,neighbor,No
185,18509,monthly,No,Male,No,neighbor,neighbor,No
185,18510,yearly,No,Male,No,oth.fam,ext.fam,Yes
186,18601,weekly,Yes,Male,No,child,imm.fam,Yes
186,18602,daily,Yes,Female,No,child,imm.fam,Yes
186,18603,monthly,No,Male,No,oth.fam,ext.fam,Yes
186,18604,monthly,No,Female,No,oth.fam,ext.fam,Yes
186,18605,monthly,No,Female,No,oth.fam,ext.fam,Yes
186,18606,monthly,No,Female,No,oth.fam,ext.fam,Yes
186,18607,monthly,No,Male,No,oth.fam,ext.fam,Yes
186,18608,daily,Yes,Male,No,rel.vol,rel.vol,No
186,18609,daily,Yes,Male,No,rel.vol,rel.vol,No
186,18610,daily,Yes,Male,No,rel.vol,rel.vol,No
186,18611,daily,Yes,Male,No,rel.vol,rel.vol,No
186,18612,daily,Yes,Female,No,rel.vol,rel.vol,No
186,18613,daily,Yes,Male,No,rel.vol,rel.vol,No
186,18614,daily,Yes,Male,No,rel.vol,rel.vol,No
186,18615,daily,Yes,Female,No,rel.vol,rel.vol,No
187,18701,daily,Yes,Male,Yes,spouse,imm.fam,No
187,18702,weekly,Yes,Male,No,child,imm.fam,Yes
187,18703,weekly,Yes,Female,No,child.in.law,imm.fam,Yes
187,18704,weekly,Yes,Male,No,child,imm.fam,Yes
187,18705,weekly,Yes,Female,No,child,imm.fam,Yes
187,18706,weekly,Yes,Male,No,oth.fam,ext.fam,Yes
187,18707,weekly,Yes,Male,No,child.in.law,imm.fam,Yes
187,18708,weekly,Yes,Female,No,sibling,imm.fam,No
187,18709,yearly,No,Female,No,sibling,imm.fam,No
187,18710,yearly,No,Female,No,sibling,imm.fam,No
187,18711,yearly,No,Female,No,sibling,imm.fam,No
187,18712,weekly,Yes,Female,No,friend,friend,No
188,18801,daily,Yes,Female,Yes,spouse,imm.fam,No
188,18802,weekly,Yes,Female,No,child.in.law,imm.fam,Yes
188,18803,weekly,Yes,Male,No,oth.fam,ext.fam,Yes
188,18804,yearly,No,Male,No,oth.fam,ext.fam,Yes
188,18805,yearly,No,Female,No,oth.fam,ext.fam,Yes
188,18806,monthly,No,Male,No,neighbor,neighbor,No
188,18807,monthly,No,Male,No,neighbor,neighbor,No
188,18808,monthly,No,Male,No,rel.vol,rel.vol,No
188,18809,monthly,No,Male,No,rel.vol,rel.vol,No
188,18810,monthly,No,Female,No,rel.vol,rel.vol,No
188,18811,monthly,No,Male,No,rel.vol,rel.vol,No
188,18812,monthly,No,Female,No,rel.vol,rel.vol,No
188,18813,monthly,No,Female,No,rel.vol,rel.vol,No
189,18901,daily,Yes,Female,Yes,spouse,imm.fam,No
189,18902,daily,Yes,Female,Yes,child,imm.fam,Yes
189,18903,weekly,Yes,Female,No,child,imm.fam,Yes
189,18904,weekly,Yes,Female,No,child.in.law,imm.fam,Yes
189,18905,weekly,Yes,Female,No,sibling,imm.fam,No
189,18906,weekly,Yes,Female,No,sib.in.law,ext.fam,No
189,18907,weekly,Yes,Male,No,sib.in.law,ext.fam,No
189,18908,weekly,Yes,Male,No,rel.vol,rel.vol,No
189,18909,weekly,Yes,Male,No,rel.vol,rel.vol,No
189,18910,weekly,Yes,Male,No,rel.vol,rel.vol,No
189,18911,weekly,Yes,Female,No,rel.vol,rel.vol,No
189,18912,weekly,Yes,Male,No,rel.vol,rel.vol,No
189,18913,weekly,Yes,Male,No,rel.vol,rel.vol,No
189,18914,weekly,Yes,Female,No,rel.vol,rel.vol,No
189,18915,weekly,Yes,Female,No,rel.vol,rel.vol,No
189,18916,weekly,Yes,Male,No,rel.vol,rel.vol,No
189,18917,weekly,Yes,Male,No,rel.vol,rel.vol,No
189,18918,yearly,No,Male,No,work,work,No
189,18919,yearly,No,Male,No,work,work,No
189,18920,yearly,No,Male,No,work,work,No
189,18921,yearly,No,Male,No,work,work,No
189,18922,weekly,Yes,Male,No,friend,friend,No
189,18923,weekly,Yes,Male,No,friend,friend,No
189,18924,weekly,Yes,Male,No,friend,friend,No
189,18925,yearly,No,Female,No,friend,friend,No
189,18926,yearly,No,Male,No,friend,friend,No
189,18927,yearly,No,Male,No,friend,friend,No
191,19101,daily,Yes,Female,No,child,imm.fam,Yes
191,19102,daily,Yes,Male,No,child.in.law,imm.fam,Yes
191,19103,monthly,No,Female,No,oth.fam,ext.fam,Yes
192,19201,daily,Yes,Female,No,sibling,imm.fam,No
192,19202,weekly,Yes,Female,No,friend,friend,No
192,19203,weekly,Yes,Female,No,friend,friend,No
192,19204,weekly,Yes,Female,No,friend,friend,No
193,19301,daily,Yes,Female,No,spouse,imm.fam,No
193,19302,daily,Yes,Male,No,child,imm.fam,Yes
193,19303,daily,Yes,Female,No,child.in.law,imm.fam,Yes
193,19304,daily,Yes,Female,No,oth.fam,ext.fam,Yes
193,19305,daily,Yes,Male,No,oth.fam,ext.fam,Yes
193,19306,weekly,Yes,Male,No,friend,friend,No
193,19307,weekly,Yes,Male,No,friend,friend,No
194,19401,daily,Yes,Female,No,friend,friend,No
194,19402,daily,Yes,Female,No,friend,friend,No
195,19501,daily,Yes,Female,No,child,imm.fam,Yes
195,19502,weekly,Yes,Female,No,spouse,imm.fam,No
195,19503,daily,Yes,Female,No,friend,friend,No
195,19504,daily,Yes,Female,No,friend,friend,No
195,19505,weekly,Yes,Male,No,sibling,imm.fam,No
196,19601,weekly,Yes,Male,No,child,imm.fam,Yes
196,19602,daily,Yes,Female,No,child,imm.fam,Yes
196,19603,monthly,No,Male,No,child.in.law,imm.fam,Yes
196,19604,yearly,No,Female,No,oth.fam,ext.fam,Yes
197,19701,daily,Yes,Male,No,child,imm.fam,Yes
197,19702,daily,Yes,Female,No,child,imm.fam,Yes
198,19801,weekly,Yes,Male,No,child,imm.fam,Yes
198,19802,monthly,No,Male,No,child,imm.fam,Yes
198,19803,weekly,Yes,Female,No,child.in.law,imm.fam,Yes
198,19804,monthly,No,Female,No,spouse,imm.fam,No
199,19901,monthly,No,Male,No,oth.fam,ext.fam,Yes
199,19902,monthly,No,Female,No,oth.fam,ext.fam,Yes
199,19903,daily,Yes,Female,No,friend,friend,No
201,20101,weekly,Yes,Female,No,oth.fam,ext.fam,Yes
201,20102,weekly,Yes,Male,No,oth.fam,ext.fam,Yes
201,20103,weekly,Yes,Male,No,friend,friend,No
201,20104,monthly,No,Male,No,friend,friend,No
201,20105,daily,Yes,Female,No,friend,friend,No
201,20106,daily,Yes,Female,No,friend,friend,No
201,20107,daily,Yes,Female,No,friend,friend,No
202,20201,daily,Yes,Female,No,child,imm.fam,Yes
202,20202,monthly,No,Male,No,child.in.law,imm.fam,Yes
202,20203,monthly,No,Male,No,oth.fam,ext.fam,Yes
202,20204,yearly,No,Female,No,oth.fam,ext.fam,Yes
203,20301,daily,Yes,Female,No,spouse,imm.fam,No
203,20302,daily,Yes,Male,No,child,imm.fam,Yes
203,20303,daily,Yes,Female,No,child,imm.fam,Yes
203,20304,daily,Yes,Male,No,sibling,imm.fam,No
204,20401,daily,Yes,Male,No,child,imm.fam,Yes
204,20402,weekly,Yes,Female,No,child.in.law,imm.fam,Yes
204,20403,weekly,Yes,Female,No,oth.fam,ext.fam,Yes
204,20404,weekly,Yes,Male,No,oth.fam,ext.fam,Yes
204,20405,monthly,NA,Female,No,friend,friend,No
204,20406,monthly,NA,Female,No,friend,friend,No
204,20407,monthly,NA,Female,No,friend,friend,No
205,20501,daily,Yes,Female,No,child,imm.fam,Yes
205,20502,daily,Yes,Female,No,child,imm.fam,Yes
205,20503,weekly,Yes,Male,No,child.in.law,imm.fam,Yes
205,20504,weekly,Yes,Male,No,oth.fam,ext.fam,Yes
206,20601,weekly,Yes,Male,No,child,imm.fam,Yes
206,20602,daily,Yes,Male,No,child,imm.fam,Yes
206,20603,weekly,Yes,Female,No,child.in.law,imm.fam,Yes
206,20604,weekly,Yes,Female,No,oth.fam,ext.fam,Yes
206,20605,daily,Yes,Female,No,friend,friend,No
206,20606,daily,Yes,Male,No,friend,friend,No
206,20607,daily,Yes,Female,No,friend,friend,No
207,20701,weekly,Yes,Female,No,neighbor,neighbor,No
207,20702,weekly,Yes,Female,No,neighbor,neighbor,No
207,20703,yearly,No,Female,No,neighbor,neighbor,No
207,20704,daily,Yes,Female,No,friend,friend,No
208,20801,daily,Yes,Male,Yes,spouse,imm.fam,No
208,20802,weekly,Yes,Male,No,child,imm.fam,Yes
208,20803,weekly,Yes,Female,No,child,imm.fam,Yes
208,20804,weekly,Yes,Female,No,child.in.law,imm.fam,Yes
208,20805,weekly,Yes,Male,No,child.in.law,imm.fam,Yes
208,20806,monthly,No,Male,No,oth.fam,ext.fam,Yes
208,20807,monthly,No,Female,No,oth.fam,ext.fam,Yes
208,20808,monthly,No,Male,No,oth.fam,ext.fam,Yes
208,20809,monthly,No,Male,No,oth.fam,ext.fam,Yes
208,20810,monthly,No,Male,No,oth.fam,ext.fam,Yes
208,20811,weekly,Yes,Female,No,neighbor,neighbor,No
208,20812,yearly,No,Female,No,work,work,No
208,20813,yearly,No,Female,No,work,work,No
209,20901,daily,Yes,Female,No,oth.fam,ext.fam,No
209,20902,daily,Yes,Male,No,oth.fam,ext.fam,No
209,20903,weekly,Yes,Female,No,work,work,No
209,20904,monthly,No,Female,No,work,work,No
209,20905,weekly,Yes,Female,No,rel.vol,rel.vol,No
209,20906,weekly,Yes,Female,No,rel.vol,rel.vol,No
210,21001,daily,Yes,Male,No,child,imm.fam,Yes
210,21002,yearly,No,Female,No,child,imm.fam,Yes
210,21003,yearly,No,Male,No,oth.fam,ext.fam,Yes
210,21004,yearly,No,Female,No,oth.fam,ext.fam,Yes
210,21005,yearly,No,Male,No,oth.fam,ext.fam,Yes
210,21006,daily,Yes,Female,No,neighbor,neighbor,No
210,21007,daily,Yes,Female,No,neighbor,neighbor,No
210,21008,daily,Yes,Female,No,neighbor,neighbor,No
210,21009,weekly,Yes,Female,No,rel.vol,rel.vol,No
210,21010,weekly,Yes,Female,No,rel.vol,rel.vol,No
210,21011,weekly,Yes,Female,No,rel.vol,rel.vol,No
210,21012,weekly,Yes,Female,No,rel.vol,rel.vol,No
211,21101,daily,Yes,Female,Yes,spouse,imm.fam,No
211,21102,monthly,No,Male,No,child,imm.fam,Yes
211,21103,monthly,No,Male,No,child,imm.fam,Yes
211,21104,weekly,Yes,Female,No,child,imm.fam,Yes
211,21105,monthly,No,Female,No,child.in.law,imm.fam,Yes
211,21106,monthly,No,Female,No,child.in.law,imm.fam,Yes
211,21107,weekly,Yes,Male,No,child.in.law,imm.fam,Yes
211,21108,monthly,No,Male,No,oth.fam,ext.fam,Yes
211,21109,monthly,No,Male,No,oth.fam,ext.fam,Yes
211,21110,monthly,No,Female,No,oth.fam,ext.fam,Yes
211,21111,monthly,No,Female,No,oth.fam,ext.fam,Yes
211,21112,weekly,Yes,Male,No,oth.fam,ext.fam,Yes
211,21113,weekly,Yes,Female,No,oth.fam,ext.fam,No
211,21114,daily,NA,Female,No,rel.vol,rel.vol,No
212,21201,weekly,Yes,Female,No,rel.vol,rel.vol,No
212,21202,monthly,No,Female,No,rel.vol,rel.vol,No
212,21203,yearly,No,Female,No,friend,friend,No
213,21301,yearly,No,Female,No,sibling,imm.fam,No
213,21302,yearly,No,Male,No,oth.fam,ext.fam,Yes
